Feature,Interaction Features,Contribution Importance
문A1-2) 참여한 프로그램 수는 몇개입니까? (4) 인문교양교육,문A1-2) 참여한 프로그램 수는 몇개입니까? (2) 성인기초 및 문자해득교육(문해교육),-0.00027558725248861117
문A1-2) 참여한 프로그램 수는 몇개입니까? (4) 인문교양교육,DQ6. 귀하께서는 건강에 자신 있습니까?_2,0.0002735817256642156
문A1-2) 참여한 프로그램 수는 몇개입니까? (4) 인문교양교육,문G1-3) 지난 한 해 동안 동아리에서 활동한 적이 있습니까? 있다면^ 몇 회 정도 참여하셨습니까?__참여횟수,-0.00026704165605482736
문A1-2) 참여한 프로그램 수는 몇개입니까? (4) 인문교양교육,DQ7. 귀하의 주된 소득원천은 무엇입니까?_1,0.0002607568519107707
문A1-2) 참여한 프로그램 수는 몇개입니까? (4) 인문교양교육,학습 지향 평균,-0.00023507263264605776
문A1-2) 참여한 프로그램 수는 몇개입니까? (4) 인문교양교육,문F1-4) 다음 학습 관련 질문에 어느 정도 동의하시는지 동의 정도를 말씀해주시기 바랍니다.__직장에서 필요로 하는 기술을 학교에서는 배울 수 없다.,-0.00022235827001701913
문A1-2) 참여한 프로그램 수는 몇개입니까? (4) 인문교양교육,문H1) 귀하께서는 전반적으로 현재의 생활에 얼마나 만족하십니까?,-0.00021840279500257118
문A1-2) 참여한 프로그램 수는 몇개입니까? (4) 인문교양교육,문D1-1) 귀하께서는 평생교육 프로그램 관련 정보를 어떻게 얻으셨습니까? (중복응답)1,0.000211775937811494
문A1-2) 참여한 프로그램 수는 몇개입니까? (4) 인문교양교육,DQ3. 몇 명과 함께 지내고 있습니까?__명,-0.00020639313689810822
문A1-2) 참여한 프로그램 수는 몇개입니까? (4) 인문교양교육,무형식학습 (암묵적 학습) 참여,0.00020233933501212744
문A1-2) 참여한 프로그램 수는 몇개입니까? (4) 인문교양교육,문A1-2) 참여한 프로그램 수는 몇개입니까? (5) 문화예술스포츠교육,0.00018557626386296301
문A1-2) 참여한 프로그램 수는 몇개입니까? (4) 인문교양교육,DQ2. 귀하께서는 자녀가 있으십니까? 있다면^ 귀하의 막내자녀는 현재 어떤 상태입니까?,0.00017845204326301457
문A1-2) 참여한 프로그램 수는 몇개입니까? (4) 인문교양교육,DQ1. 귀하의 최종 학력은 어떻게 되십니까?__상태구분_3.0,0.00016037343994883393
문A1-2) 참여한 프로그램 수는 몇개입니까? (4) 인문교양교육,DQ1. 귀하의 최종 학력은 어떻게 되십니까?__학교급,-0.00014174792398964671
문A1-2) 참여한 프로그램 수는 몇개입니까? (4) 인문교양교육,문A3-7) 귀하께서 작년에 참여한 학습경험이 전반적으로 다음 각 항목과 관련하여 귀하에게 어느 정도 도움이 되었다고 생각하십니까?__고용안정,-0.00013339476299102285
문A1-2) 참여한 프로그램 수는 몇개입니까? (4) 인문교양교육,문E1-2) 자신의 학습패턴에 관하여 어느 정도 동의하시는지 동의 정도를 말씀해주시기 바랍니다.__나는 인터넷강의 또는 컴퓨터(전자책^ 태블릿 PC^스마트폰)를 활용한 학습이 익숙하고 잘된다.,-0.00010584892994250502
문A1-2) 참여한 프로그램 수는 몇개입니까? (4) 인문교양교육,문A3-6) 귀하께서 작년에 참여한 학습경험이 전반적으로 다음 각 항목과 관련하여 귀하에게 어느 정도 도움이 되었다고 생각하십니까?__성과급^ 연봉 등 소득 증대,-0.00010345096753782669
문A1-2) 참여한 프로그램 수는 몇개입니까? (4) 인문교양교육,문C1) 앞으로 참여하길 희망하는 프로그램은 무엇입니까? (4)인문교양교육,-0.00010210732928409424
문A1-2) 참여한 프로그램 수는 몇개입니까? (4) 인문교양교육,문D1) 귀하께서는 작년에 평생교육 프로그램 관련 정보를 접한 적이 있습니까?,9.859988254418986e-05
문A1-2) 참여한 프로그램 수는 몇개입니까? (4) 인문교양교육,문E1-4) 자신의 학습패턴에 관하여 어느 정도 동의하시는지 동의 정도를 말씀해주시기 바랍니다.__나는 다른 사람들과 함께 공부 하는 것이 좋다.,9.422470816728997e-05
문A1-2) 참여한 프로그램 수는 몇개입니까? (4) 인문교양교육,DQ4. 귀하께서는 부양할 가족이 있습니까? (동거여부 무관),8.840985923572151e-05
문A1-2) 참여한 프로그램 수는 몇개입니까? (4) 인문교양교육,DQ10. 귀하는 현재 어떤 직업에 종사하고 계십니까?_4.0,-7.232934730635485e-05
문A1-2) 참여한 프로그램 수는 몇개입니까? (4) 인문교양교육,DQ10. 귀하는 현재 어떤 직업에 종사하고 계십니까?_7.0,6.980921550079445e-05
문A1-2) 참여한 프로그램 수는 몇개입니까? (4) 인문교양교육,DQ9-2. 귀하의 현재 근로시간형태는 어떻게 되십니까?,6.774526064695016e-05
문A1-2) 참여한 프로그램 수는 몇개입니까? (4) 인문교양교육,문A3-5) 귀하께서 작년에 참여한 학습경험이 전반적으로 다음 각 항목과 관련하여 귀하에게 어느 정도 도움이 되었다고 생각하십니까?__일하는데 필요한 기능 습득 등,-5.090700406978131e-05
문A1-2) 참여한 프로그램 수는 몇개입니까? (4) 인문교양교육,취약계층,-4.989937702814083e-05
문A1-2) 참여한 프로그램 수는 몇개입니까? (4) 인문교양교육,문A3-1) 귀하께서 작년에 참여한 학습경험이 전반적으로 다음 각 항목과 관련하여 귀하에게 어느 정도 도움이 되었다고 생각하십니까?__건강 관리,4.8555113235710866e-05
문A1-2) 참여한 프로그램 수는 몇개입니까? (4) 인문교양교육,무형식학습(의존형) 참여,4.5868795407921686e-05
문A1-2) 참여한 프로그램 수는 몇개입니까? (4) 인문교양교육,DQ11. 귀하가 현재 소속되어 있는 직장의 규모는 어느 정도입니까? (사업장^ 상시근로자 기준),-4.278195122198804e-05
문A1-2) 참여한 프로그램 수는 몇개입니까? (4) 인문교양교육,DQ1. 귀하의 최종 학력은 어떻게 되십니까?__상태구분_5.0,-4.060262493199995e-05
문A1-2) 참여한 프로그램 수는 몇개입니까? (4) 인문교양교육,Year,3.954757667153555e-05
문A1-2) 참여한 프로그램 수는 몇개입니까? (4) 인문교양교육,DQ9-1. 귀하의 현재 종사상 지위는 어떻게 되십니까?,3.94069651545571e-05
문A1-2) 참여한 프로그램 수는 몇개입니까? (4) 인문교양교육,문C2) 귀하께서는 작년(교육이나 학습 프로그램의 참여여부와 관계없이)에 참여하고 싶었지만 참여하지 못했던 평생교육 프로그램이 있었습니까?,-3.816041788770763e-05
문A1-2) 참여한 프로그램 수는 몇개입니까? (4) 인문교양교육,직업관련 목표지향 평균,3.401621427584901e-05
문A1-2) 참여한 프로그램 수는 몇개입니까? (4) 인문교양교육,DQ10. 귀하는 현재 어떤 직업에 종사하고 계십니까?_5.0,-2.8869132424022822e-05
문A1-2) 참여한 프로그램 수는 몇개입니까? (4) 인문교양교육,문C1) 앞으로 참여하길 희망하는 프로그램은 무엇입니까? (중복응답)1,2.7889313117062328e-05
문A1-2) 참여한 프로그램 수는 몇개입니까? (4) 인문교양교육,문A3-8) 귀하께서 작년에 참여한 학습경험이 전반적으로 다음 각 항목과 관련하여 귀하에게 어느 정도 도움이 되었다고 생각하십니까?__사회참여,2.2426253871090327e-05
문A1-2) 참여한 프로그램 수는 몇개입니까? (4) 인문교양교육,사회참여,1.91613823387581e-05
문A1-2) 참여한 프로그램 수는 몇개입니까? (4) 인문교양교육,월 가구소득,1.7750533750356675e-05
문A1-2) 참여한 프로그램 수는 몇개입니까? (4) 인문교양교육,문E1-3) 자신의 학습패턴에 관하여 어느 정도 동의하시는지 동의 정도를 말씀해주시기 바랍니다.__나는 혼자서 공부하는 것이 익숙하고 좋다.,-1.516645391617727e-05
문A1-2) 참여한 프로그램 수는 몇개입니까? (4) 인문교양교육,DQ9. 귀하의 현재 고용형태는 어떻게 되십니까?_2.0,1.2722151236843422e-05
문A1-2) 참여한 프로그램 수는 몇개입니까? (4) 인문교양교육,문E1-1) 자신의 학습패턴에 관하여 어느 정도 동의하시는지 동의 정도를 말씀해주시기 바랍니다.__나는 책이나 판서 수업 중심으로 공부하는 것이 익숙하고 잘된다.,-1.175727496957804e-05
문A1-2) 참여한 프로그램 수는 몇개입니까? (4) 인문교양교육,문C1) 앞으로 참여하길 희망하는 프로그램은 무엇입니까? (3)직업능력향상교육,7.584732334584851e-06
문A1-2) 참여한 프로그램 수는 몇개입니까? (4) 인문교양교육,무형식학습(온라인) 참여,-7.574084450476054e-06
문A1-2) 참여한 프로그램 수는 몇개입니까? (4) 인문교양교육,문A2-3) 기관 유형__(3)직업능력향상교육_1,-7.243729165986288e-06
문A1-2) 참여한 프로그램 수는 몇개입니까? (4) 인문교양교육,DQ12. 귀하의 현재 직장에서의 근무기간은 얼마나 되십니까?__개월,4.950830629640308e-06
문A1-2) 참여한 프로그램 수는 몇개입니까? (4) 인문교양교육,DQ6. 귀하께서는 건강에 자신 있습니까?_3,-2.195815130057741e-06
문A1-2) 참여한 프로그램 수는 몇개입니까? (4) 인문교양교육,지역규모별,1.9488435488700713e-06
DQ10. 귀하는 현재 어떤 직업에 종사하고 계십니까?_3.0,만 연령,-0.0035257069152589793
DQ10. 귀하는 현재 어떤 직업에 종사하고 계십니까?_3.0,문H1) 귀하께서는 전반적으로 현재의 생활에 얼마나 만족하십니까?,-0.0035117014892020936
DQ10. 귀하는 현재 어떤 직업에 종사하고 계십니까?_3.0,DQ3. 몇 명과 함께 지내고 있습니까?__명,-0.0028449291297222355
DQ10. 귀하는 현재 어떤 직업에 종사하고 계십니까?_3.0,DQ11. 귀하가 현재 소속되어 있는 직장의 규모는 어느 정도입니까? (사업장^ 상시근로자 기준),-0.0013148449253306282
DQ10. 귀하는 현재 어떤 직업에 종사하고 계십니까?_3.0,DQ10. 귀하는 현재 어떤 직업에 종사하고 계십니까?_4.0,0.001020977957458501
DQ10. 귀하는 현재 어떤 직업에 종사하고 계십니까?_3.0,지역규모별,-0.0006436511496717537
DQ10. 귀하는 현재 어떤 직업에 종사하고 계십니까?_3.0,DQ12. 귀하의 현재 직장에서의 근무기간은 얼마나 되십니까?__년,0.0005773027873674694
DQ10. 귀하는 현재 어떤 직업에 종사하고 계십니까?_3.0,DQ4. 귀하께서는 부양할 가족이 있습니까? (동거여부 무관),-0.0005368030718522912
DQ10. 귀하는 현재 어떤 직업에 종사하고 계십니까?_3.0,학습 지향 평균,-0.0005257303345312921
DQ10. 귀하는 현재 어떤 직업에 종사하고 계십니까?_3.0,DQ9. 귀하의 현재 고용형태는 어떻게 되십니까?_2.0,0.0005048668351420701
DQ10. 귀하는 현재 어떤 직업에 종사하고 계십니까?_3.0,문A1-2) 참여한 프로그램 수는 몇개입니까? (4) 인문교양교육,-0.0003830512985339995
DQ10. 귀하는 현재 어떤 직업에 종사하고 계십니까?_3.0,직업관련 목표지향 평균,0.00030267270680018715
DQ10. 귀하는 현재 어떤 직업에 종사하고 계십니까?_3.0,취약계층,-0.0002989757364451592
DQ10. 귀하는 현재 어떤 직업에 종사하고 계십니까?_3.0,문A3-2) 귀하께서 작년에 참여한 학습경험이 전반적으로 다음 각 항목과 관련하여 귀하에게 어느 정도 도움이 되었다고 생각하십니까?__심리적 만족 및 행복감 증대,-0.0002969438035073908
DQ10. 귀하는 현재 어떤 직업에 종사하고 계십니까?_3.0,DQ5. 귀하께서는 취학 전의 손자·손녀가 있습니까? (동거여부 무관),0.0002942886337630769
DQ10. 귀하는 현재 어떤 직업에 종사하고 계십니까?_3.0,연령별(1),0.0002706443892428709
DQ10. 귀하는 현재 어떤 직업에 종사하고 계십니까?_3.0,문E1-3) 자신의 학습패턴에 관하여 어느 정도 동의하시는지 동의 정도를 말씀해주시기 바랍니다.__나는 혼자서 공부하는 것이 익숙하고 좋다.,-0.0002652307978124309
DQ10. 귀하는 현재 어떤 직업에 종사하고 계십니까?_3.0,문F1-4) 다음 학습 관련 질문에 어느 정도 동의하시는지 동의 정도를 말씀해주시기 바랍니다.__직장에서 필요로 하는 기술을 학교에서는 배울 수 없다.,0.0002525946594750047
DQ10. 귀하는 현재 어떤 직업에 종사하고 계십니까?_3.0,DQ6. 귀하께서는 건강에 자신 있습니까?_1,-0.00023309400664479855
DQ10. 귀하는 현재 어떤 직업에 종사하고 계십니까?_3.0,문A3-7) 귀하께서 작년에 참여한 학습경험이 전반적으로 다음 각 항목과 관련하여 귀하에게 어느 정도 도움이 되었다고 생각하십니까?__고용안정,0.0002005075186882969
DQ10. 귀하는 현재 어떤 직업에 종사하고 계십니까?_3.0,DQ10. 귀하는 현재 어떤 직업에 종사하고 계십니까?_7.0,0.00019949998410101529
DQ10. 귀하는 현재 어떤 직업에 종사하고 계십니까?_3.0,문A2-6) 연간참여시간__(3)직업능력향상교육_1,-0.00017943897019813786
DQ10. 귀하는 현재 어떤 직업에 종사하고 계십니까?_3.0,문A3-1) 귀하께서 작년에 참여한 학습경험이 전반적으로 다음 각 항목과 관련하여 귀하에게 어느 정도 도움이 되었다고 생각하십니까?__건강 관리,-0.00017814848387380782
DQ10. 귀하는 현재 어떤 직업에 종사하고 계십니까?_3.0,문A2-2) 프로그램 형태__(3)직업능력향상교육_1,-0.00016046536558084992
DQ10. 귀하는 현재 어떤 직업에 종사하고 계십니까?_3.0,문D1) 귀하께서는 작년에 평생교육 프로그램 관련 정보를 접한 적이 있습니까?,-0.00014966029874687365
DQ10. 귀하는 현재 어떤 직업에 종사하고 계십니까?_3.0,문E1-1) 자신의 학습패턴에 관하여 어느 정도 동의하시는지 동의 정도를 말씀해주시기 바랍니다.__나는 책이나 판서 수업 중심으로 공부하는 것이 익숙하고 잘된다.,-0.00014791936885272136
DQ10. 귀하는 현재 어떤 직업에 종사하고 계십니까?_3.0,문A3-9) 귀하께서 작년에 참여한 학습경험이 전반적으로 다음 각 항목과 관련하여 귀하에게 어느 정도 도움이 되었다고 생각하십니까?__친목도모 증진,-0.00014395301502342735
DQ10. 귀하는 현재 어떤 직업에 종사하고 계십니까?_3.0,DQ12. 귀하의 현재 직장에서의 근무기간은 얼마나 되십니까?__개월,0.00012667227800198787
DQ10. 귀하는 현재 어떤 직업에 종사하고 계십니까?_3.0,문A3-3) 귀하께서 작년에 참여한 학습경험이 전반적으로 다음 각 항목과 관련하여 귀하에게 어느 정도 도움이 되었다고 생각하십니까?__교양 함양이나 지식 습득 등 자기 계발,0.00012654678694525335
